candidate_id,title,authors,year,venue,doi,url,pdf_url,topic,source,source_type,venue_tier,source_trust,query,auto_relevance_score,auto_relevance_label,category,relevance_reason,practical_relevance,practical_evidence_needed,reading_status,access_status,metadata_confidence,added_at,first_seen_at,last_seen_at,source_updated_at,discovery_run_id,status,human_decision,notion_status,zotero_key
98fb90992359,Packet Switching in a Multiaccess Broadcast Channel: Dynamic Control Procedures,Simon S. Lam; Leonard Kleinrock,1975,IRE Transactions on Communications Systems,10.1109/tcom.1975.1092917,https://openalex.org/W2017617691,,dtmb_uav_control,openalex,academic_paper,medium,medium,broadcast control channel,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T09:59:14+00:00,2026-05-29T09:59:15+00:00,2026-05-29T09:59:15+00:00,2025-11-06T03:46:38.306776,discovery-20260529T095620Z,candidate,,,
ff06d05b7f4c,Stability and Optimal Control of the Packet Switching Broadcast Channel,Guy Fayolle; Erol Gelenbe; Jacques Labetoulle,1977,Journal of the ACM,10.1145/322017.322019,https://openalex.org/W2056691113,https://dl.acm.org/doi/pdf/10.1145/322017.322019,dtmb_uav_control,openalex,academic_paper,medium,medium,broadcast control channel,1,medium,,auto topic gate,,needs practical validation,metadata only,open,medium,2026-05-29T09:59:14+00:00,2026-05-29T09:59:15+00:00,2026-05-29T09:59:15+00:00,2025-11-06T03:46:38.306776,discovery-20260529T095620Z,candidate,,,
f3251abf5a77,Joint Beamforming and Power Control for Multiantenna Relay Broadcast Channel With QoS Constraints,Rui Zhang; Chin Choy Chai; Ying‐Chang Liang,2008,IEEE Transactions on Signal Processing,10.1109/tsp.2008.2008254,https://openalex.org/W2167282237,,dtmb_uav_control,openalex,academic_paper,top,medium,broadcast control channel,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T09:59:14+00:00,2026-05-29T09:59:15+00:00,2026-05-29T09:59:15+00:00,2026-04-04T16:13:02.066488,discovery-20260529T095620Z,candidate,,,
829cb6060dce,Congestion Control Based on Channel Occupancy in Vehicular Broadcast Networks,Yaser P. Fallah; Ching-Ling Huang; Raja Sengupta; Hariharan Krishnan,2010,,10.1109/vetecf.2010.5594504,https://openalex.org/W2015380071,,dtmb_uav_control,openalex,academic_paper,unknown,medium,broadcast control channel,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T09:59:14+00:00,2026-05-29T09:59:15+00:00,2026-05-29T09:59:15+00:00,2026-04-05T17:49:38.594831,discovery-20260529T095620Z,candidate,,,
618c685db28c,Autonomous inter base station synchronisation via a common broadcast control channel,Xavier Lagrange; Philippe Godlewski,2002,,10.1109/vetec.1994.345252,https://openalex.org/W2111759940,,dtmb_uav_control,openalex,academic_paper,unknown,medium,broadcast control channel,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T09:59:14+00:00,2026-05-29T09:59:15+00:00,2026-05-29T09:59:15+00:00,2026-05-07T13:39:58.223016,discovery-20260529T095620Z,candidate,,,
98eae0f99c2d,Decentralized control of a multiple access broadcast channel: performance bounds,James M. Ooi; Gregory W. Wornell,2002,,10.1109/cdc.1996.574318,https://openalex.org/W2162635261,,dtmb_uav_control,openalex,academic_paper,unknown,medium,broadcast control channel,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T09:59:14+00:00,2026-05-29T09:59:15+00:00,2026-05-29T09:59:15+00:00,2025-11-06T03:46:38.306776,discovery-20260529T095620Z,candidate,,,
ee518ec98fe2,A distributed broadcast protocol in multi-hop cognitive radio ad hoc networks without a common control channel,Yi Song; Jiang Xie,2012,,10.1109/infcom.2012.6195614,https://openalex.org/W2066901849,,dtmb_uav_control,openalex,academic_paper,unknown,medium,broadcast control channel,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T09:59:14+00:00,2026-05-29T09:59:15+00:00,2026-05-29T09:59:15+00:00,2025-11-06T03:46:38.306776,discovery-20260529T095620Z,candidate,,,
4b241ca0aacf,Planning of the GSM network broadcast control channel with data fusion,Serdar Biroğul; Çetin Elmas; Aydın Çetin,2010,Expert Systems with Applications,10.1016/j.eswa.2010.08.031,https://openalex.org/W2072320505,,dtmb_uav_control,openalex,academic_paper,medium,medium,broadcast control channel,1,medium,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T09:59:14+00:00,2026-05-29T09:59:15+00:00,2026-05-29T09:59:15+00:00,2025-11-06T03:46:38.306776,discovery-20260529T095620Z,candidate,,,
4fabecd3f1d2,A Novel Control Approach for Flight-Stability of Fixed-Wing UAV Formation With Wind Field,Jialong Zhang; Jianguo Yan,2020,IEEE Systems Journal,10.1109/jsyst.2020.3002809,https://openalex.org/W3040453693,,formation_safety_boundary,openalex,academic_paper,medium,medium,UAV formation stability,2,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T09:59:30+00:00,2026-05-29T10:00:41+00:00,2026-05-29T10:00:41+00:00,2026-05-06T08:25:59.206177,discovery-20260529T095620Z,candidate,,,
bf1da63bfeda,Flexible Structure Control Scheme of a UAVs Formation to Improve the Formation Stability During Maneuvers,Cezary Kownacki; Leszek Ambroziak,2017,Acta Mechanica et Automatica,10.1515/ama-2017-0026,https://openalex.org/W2761415893,https://content.sciendo.com/downloadpdf/journals/ama/11/3/article-p178.pdf,formation_safety_boundary,openalex,academic_paper,medium,medium,UAV formation stability,2,high,,auto topic gate,,needs practical validation,metadata only,open,medium,2026-05-29T09:59:30+00:00,2026-05-29T10:00:41+00:00,2026-05-29T10:00:41+00:00,2026-05-21T06:26:12.895304,discovery-20260529T095620Z,candidate,,,
1deb78b54ebf,Time-Varying Formation Tracking for Second-Order Multi-Agent Systems Subjected to Switching Topologies With Application to Quadrotor Formation Flying,Xiwang Dong; Yan Zhou; Zhang Ren; Yisheng Zhong,2016,IEEE Transactions on Industrial Electronics,10.1109/tie.2016.2593656,https://openalex.org/W2499597001,,formation_safety_boundary,openalex,academic_paper,top,medium,UAV formation stability,3,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T09:59:30+00:00,2026-05-29T10:00:41+00:00,2026-05-29T10:00:41+00:00,2026-05-22T09:01:20.584952,discovery-20260529T095620Z,candidate,,,
9054fa9e4101,An Improved Artificial Potential Field Method for Path Planning and Formation Control of the Multi-UAV Systems,Zhenhua Pan; Chengxi Zhang; Yuanqing Xia; Hao Xiong; Xiaodong Shao,2021,IEEE Transactions on Circuits & Systems II Express Briefs,10.1109/tcsii.2021.3112787,https://openalex.org/W3200237136,,formation_safety_boundary,openalex,academic_paper,top,medium,UAV formation stability,2,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T09:59:30+00:00,2026-05-29T10:00:41+00:00,2026-05-29T10:00:41+00:00,2026-05-28T09:10:13.091523,discovery-20260529T095620Z,candidate,,,
1b5ebf4a91fc,Integrated Optimal Formation Control of Multiple Unmanned Aerial Vehicles,Jianan Wang; Ming Xin,2012,IEEE Transactions on Control Systems Technology,10.1109/tcst.2012.2218815,https://openalex.org/W2140665365,,formation_safety_boundary,openalex,academic_paper,top,medium,UAV formation stability,2,high,,auto topic gate,,needs practical validation,metadata only,open,medium,2026-05-29T09:59:30+00:00,2026-05-29T10:00:41+00:00,2026-05-29T10:00:41+00:00,2026-05-06T08:25:59.206177,discovery-20260529T095620Z,candidate,,,
1526888d06b0,Multi-UAV Formation Control Based on a Novel Back-Stepping Approach,Jialong Zhang; Jianguo Yan; Pu Zhang,2020,IEEE Transactions on Vehicular Technology,10.1109/tvt.2020.2964847,https://openalex.org/W2999934039,,formation_safety_boundary,openalex,academic_paper,top,medium,UAV formation stability,2,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T09:59:30+00:00,2026-05-29T10:00:41+00:00,2026-05-29T10:00:41+00:00,2026-05-19T08:33:51.333923,discovery-20260529T095620Z,candidate,,,
40b0ce580e8f,A Synergistic Fractional-Order Control for Precise Helical Trajectory Tracking and Formation Stability in Multi-Agent Quadrotor UAVs,Ghulam E Mustafa Abro; Ayman M. Abdallah,2024,Arabian Journal for Science and Engineering,10.1007/s13369-024-09849-y,https://openalex.org/W4405183950,,formation_safety_boundary,openalex,academic_paper,top,medium,UAV formation stability,3,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T09:59:30+00:00,2026-05-29T10:00:41+00:00,2026-05-29T10:00:41+00:00,2026-05-16T08:24:45.110214,discovery-20260529T095620Z,candidate,,,
e73185a2ab79,Stability and control of the UAV formations flight,Teodor-Viorel Chelaru; Valentin Pană,2010,WSEAS Transactions on Systems and Control archive,,https://openalex.org/W2506953663,,formation_safety_boundary,openalex,academic_paper,medium,medium,UAV formation stability,2,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T09:59:30+00:00,2026-05-29T10:00:41+00:00,2026-05-29T10:00:41+00:00,2025-10-10T17:16:08.811792,discovery-20260529T095620Z,candidate,,,
082fddc7b9ce,Formation control of VTOL Unmanned Aerial Vehicles with communication delays,Abdelkader Abdessameud; Abdelhamid Tayebi,2011,Automatica,10.1016/j.automatica.2011.08.042,https://openalex.org/W2093848766,,formation_safety_boundary,openalex,academic_paper,medium,medium,UAV formation stability,3,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T09:59:30+00:00,2026-05-29T10:00:41+00:00,2026-05-29T10:00:41+00:00,2026-05-09T13:55:54.758798,discovery-20260529T095620Z,candidate,,,
044806ddb323,Review of Unmanned Aerial Vehicle Swarm Communication Architectures and Routing Protocols,Xi Chen; Junyong Tang; Songyang Lao,2020,Applied Sciences,10.3390/app10103661,https://openalex.org/W3030859533,https://www.mdpi.com/2076-3417/10/10/3661/pdf?version=1590414733,formation_safety_boundary,openalex,academic_paper,top,medium,UAV formation stability,3,high,,auto topic gate,,needs practical validation,metadata only,open,medium,2026-05-29T09:59:30+00:00,2026-05-29T10:00:41+00:00,2026-05-29T10:00:41+00:00,2026-05-26T13:28:51.108037,discovery-20260529T095620Z,candidate,,,
392774242d98,Formation Fight Control of Multi-UAVs with Communication Delay,Chengshun Yang,2012,Information and Computation,,https://openalex.org/W2366693151,,formation_safety_boundary,openalex,academic_paper,medium,medium,multi-UAV formation control communication delay,3,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T09:59:38+00:00,2026-05-29T10:00:41+00:00,2026-05-29T10:00:41+00:00,2025-10-10T17:16:08.811792,discovery-20260529T095620Z,candidate,,,
eb77edd0d4b6,Time-Varying Formation Tracking Control for Multi-UAV Systems with Directed Graph and Communication Delays,Zhenwei Ma; Juntong Qi; Mingming Wang; Chong Wu; Jinjin Guo; Songbo Yuan,2021,,10.23919/ccc52363.2021.9550495,https://openalex.org/W3201793891,,formation_safety_boundary,openalex,academic_paper,unknown,medium,multi-UAV formation control communication delay,3,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T09:59:38+00:00,2026-05-29T10:00:41+00:00,2026-05-29T10:00:41+00:00,2026-05-03T08:25:01.440150,discovery-20260529T095620Z,candidate,,,
d698d0712d81,Research on Cooperative Formation Flight Control of Multi-UAV with Communication Time Delay,Peibei Ma; Jun Ji; Jiangbo Sui; Ming Lei,2021,,10.1109/cseps53726.2021.00017,https://openalex.org/W3196194613,,formation_safety_boundary,openalex,academic_paper,unknown,medium,multi-UAV formation control communication delay,3,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T09:59:38+00:00,2026-05-29T10:00:41+00:00,2026-05-29T10:00:41+00:00,2026-04-16T08:26:57.006410,discovery-20260529T095620Z,candidate,,,
3a2593206754,Time-Varying Formation Tracking Control for Multi-UAV Systems with Communication Delays and Switching Topologies,Zhengjun Liu; Mingming Wang; Juntong Qi; Chong Wu; Zhenwei Ma,2022,2022 41st Chinese Control Conference (CCC),10.23919/ccc55666.2022.9902798,https://openalex.org/W4312227848,,formation_safety_boundary,openalex,academic_paper,medium,medium,multi-UAV formation control communication delay,3,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T09:59:38+00:00,2026-05-29T10:00:41+00:00,2026-05-29T10:00:41+00:00,2025-11-06T03:46:38.306776,discovery-20260529T095620Z,candidate,,,
2a0a45c2660c,Event-Triggered formation control for time-delayed discrete-Time multi-Agent system applied to multi-UAV formation flying,Ziwei Yan; Liang Han; Xiaoduo Li; Xiwang Dong; Qingdong Li; Zhang Ren,2023,Journal of the Franklin Institute,10.1016/j.jfranklin.2023.01.036,https://openalex.org/W4319442765,,formation_safety_boundary,openalex,academic_paper,medium,medium,multi-UAV formation control communication delay,4,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T09:59:38+00:00,2026-05-29T10:00:41+00:00,2026-05-29T10:00:41+00:00,2026-05-27T09:02:27.158192,discovery-20260529T095620Z,candidate,,,
4f9f25c3ffb1,Time‐varying formation of second‐order discrete‐time multi‐agent systems under non‐uniform communication delays and switching topology with application to UAV formation flying,Jianhua Wang; Liang Han; Xiaoduo Li; Xiwang Dong; Qingdong Li; Zhang Ren,2020,IET Control Theory and Applications,10.1049/iet-cta.2020.0183,https://openalex.org/W3035925006,,formation_safety_boundary,openalex,academic_paper,medium,medium,multi-UAV formation control communication delay,3,high,,auto topic gate,,needs practical validation,metadata only,needs_user_pdf,medium,2026-05-29T09:59:38+00:00,2026-05-29T10:00:41+00:00,2026-05-29T10:00:41+00:00,2026-05-21T06:26:12.895304,discovery-20260529T095620Z,candidate,,,
e36d16321aab,Formation Control Algorithms for Multi-UAV Systems With Unstable Topologies and Hybrid Delays,Jia Wu; Chunbo Luo; Geyong Min; Sally McClean,2024,IEEE Transactions on Vehicular Technology,10.1109/tvt.2024.3383352,https://openalex.org/W4394585851,https://pure.ulster.ac.uk/ws/files/143963005/Final_Version_TVT.pdf,formation_safety_boundary,openalex,academic_paper,top,medium,multi-UAV formation control communication delay,3,high,,auto topic gate,,needs practical validation,metadata only,open,medium,2026-05-29T09:59:38+00:00,2026-05-29T10:00:41+00:00,2026-05-29T10:00:41+00:00,2026-05-23T08:51:43.019350,discovery-20260529T095620Z,candidate,,,
d74491fc738e,Formation Flight Control of Multi-UAV System with Communication Constraints,Ruibin Xue; Gaohua Cai,2016,Journal of Aerospace Technology and Management,10.5028/jatm.v8i2.608,https://openalex.org/W2419089233,,formation_safety_boundary,openalex,academic_paper,medium,medium,multi-UAV formation control communication delay,3,high,,auto topic gate,,needs practical validation,metadata only,open,medium,2026-05-29T09:59:38+00:00,2026-05-29T10:00:41+00:00,2026-05-29T10:00:41+00:00,2026-05-06T08:25:59.206177,discovery-20260529T095620Z,candidate,,,
609a3139aaea,Formation Flight of Multiple UAVs via Onboard Sensor Information Sharing,Chul-Woo Park; Namhoon Cho; Kyunghyun Lee; Youdan Kim,2015,Sensors,10.3390/s150717397,https://openalex.org/W1631291618,https://www.mdpi.com/1424-8220/15/7/17397/pdf?version=1437136630,formation_safety_boundary,openalex,academic_paper,medium,medium,multi-UAV formation control communication delay,3,high,,auto topic gate,,needs practical validation,metadata only,open,medium,2026-05-29T09:59:38+00:00,2026-05-29T10:00:41+00:00,2026-05-29T10:00:41+00:00,2026-05-21T06:26:12.895304,discovery-20260529T095620Z,candidate,,,
b9c2f8ea862f,Event-triggered leader-following formation control for multi-agent systems under communication faults: Application to a fleet of unmanned aerial vehicles,Vazquez Trejo Juan Antonio; Guenard Adrien; Adam-Medina Manuel; Ponsart Jean-Christophe; Ciarletta Laurent; Damiano Rotondo; Didier Theilliol,2021,Journal of Systems Engineering and Electronics,10.23919/jsee.2021.000086,https://openalex.org/W3212249318,https://ieeexplore.ieee.org/ielx7/5971804/9612120/09612125.pdf,formation_safety_boundary,openalex,academic_paper,medium,medium,multi-UAV formation control communication delay,4,high,,auto topic gate,,needs practical validation,metadata only,open,medium,2026-05-29T09:59:38+00:00,2026-05-29T10:00:41+00:00,2026-05-29T10:00:41+00:00,2026-05-14T08:36:36.166977,discovery-20260529T095620Z,candidate,,,
7b62bed395bf,Remote ID-Based UAV Supervision System,Zhaohui Yang; Zhiqiang Wu; Shichao Xu,2025,2025 5th International Conference on Intelligent Communications and Computing (ICICC),10.1109/icicc66840.2025.11199528,https://doi.org/10.1109/icicc66840.2025.11199528,,remote_id_broadcast_capacity,crossref,academic_paper,medium,medium,UAV Remote ID,2,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,medium,2026-05-29T10:02:50+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2025-10-22T22:34:59Z,discovery-20260529T095620Z,candidate,,,
2f12625a633c,Reducing safe UAV separation distances with U2U communication and new Remote ID formats,Evgenii Vinogradov; Sofie Pollin,2022,2022 IEEE Globecom Workshops (GC Wkshps),10.1109/gcwkshps56602.2022.10008607,https://doi.org/10.1109/gcwkshps56602.2022.10008607,,remote_id_broadcast_capacity,crossref,academic_paper,unknown,medium,UAV Remote ID,2,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,medium,2026-05-29T10:02:50+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2026-05-20T16:41:27Z,discovery-20260529T095620Z,candidate,,,
75146e000e48,Specification for Remote ID and Tracking,,,,10.1520/f3411-22,https://doi.org/10.1520/f3411-22,,remote_id_broadcast_capacity,crossref,academic_paper,unknown,medium,UAV Remote ID,2,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,low,2026-05-29T10:02:50+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2022-05-25T13:18:20Z,discovery-20260529T095620Z,candidate,,,
8bbafe6fa93c,Specification for Remote ID and Tracking,,,,10.1520/f3411-22a,https://doi.org/10.1520/f3411-22a,,remote_id_broadcast_capacity,crossref,academic_paper,unknown,medium,UAV Remote ID,2,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,low,2026-05-29T10:02:50+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2025-05-22T06:07:20Z,discovery-20260529T095620Z,candidate,,,
c676852d6fec,Drone Remote Identification Protocol (DRIP) Requirements and Terminology,A. Wiethuechter; R. Moskowitz; A. Gurtov,2022,,10.17487/rfc9153,https://doi.org/10.17487/rfc9153,,remote_id_broadcast_capacity,crossref,academic_paper,unknown,medium,drone remote identification,4,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,medium,2026-05-29T10:02:53+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2026-05-06T01:58:02Z,discovery-20260529T095620Z,candidate,,,
732b7b697b13,Drone Remote Identification Protocol (DRIP) Architecture,S. Card; A. Wiethuechter; R. Moskowitz; A. Gurtov,2023,,10.17487/rfc9434,https://doi.org/10.17487/rfc9434,,remote_id_broadcast_capacity,crossref,academic_paper,unknown,medium,drone remote identification,4,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,medium,2026-05-29T10:02:53+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2026-03-07T17:49:49Z,discovery-20260529T095620Z,candidate,,,
d050baaa7f2a,Thinking Ethically about Drone Violence,Christian Enemark,2021,Ethics of Drone Strikes,10.3366/edinburgh/9781474483575.003.0001,https://doi.org/10.3366/edinburgh/9781474483575.003.0001,,remote_id_broadcast_capacity,crossref,academic_paper,medium,medium,drone remote identification,3,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,medium,2026-05-29T10:02:53+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2024-05-13T22:00:57Z,discovery-20260529T095620Z,candidate,,,
fa3fd28df184,The drone of data,,2021,Drone imaginaries,10.7765/9781526145949.00009,https://doi.org/10.7765/9781526145949.00009,,remote_id_broadcast_capacity,crossref,academic_paper,medium,medium,drone remote identification,3,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,medium,2026-05-29T10:02:53+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2026-05-05T08:16:58Z,discovery-20260529T095620Z,candidate,,,
92157ec1e4ed,Remote Killing and the Ethics of Drone Warfare,,,Analyzing the Drone Debates,10.1057/9781137381576.0007,https://doi.org/10.1057/9781137381576.0007,,remote_id_broadcast_capacity,crossref,academic_paper,medium,medium,drone remote identification,3,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,low,2026-05-29T10:02:53+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2024-05-04T05:17:14Z,discovery-20260529T095620Z,candidate,,,
cc79e3081457,Survey on Worldwide Implementation of Remote Identification and Discussion on Drone Identification in China,Zihe He; Tian Tan,2021,2021 IEEE 3rd International Conference on Civil Aviation Safety and Information Technology (ICCASIT),10.1109/iccasit53235.2021.9633559,https://doi.org/10.1109/iccasit53235.2021.9633559,,remote_id_broadcast_capacity,crossref,academic_paper,medium,medium,drone remote identification,3,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,medium,2026-05-29T10:02:53+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2026-02-26T13:39:17Z,discovery-20260529T095620Z,candidate,,,
cced30219249,Ethics for Drone Operators: Rules versus Virtues,Peter Olsthoorn,2021,Ethics of Drone Strikes,10.3366/edinburgh/9781474483575.003.0007,https://doi.org/10.3366/edinburgh/9781474483575.003.0007,,remote_id_broadcast_capacity,crossref,academic_paper,medium,medium,drone remote identification,3,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,medium,2026-05-29T10:02:53+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2026-03-10T11:48:08Z,discovery-20260529T095620Z,candidate,,,
f6d306ed6d04,Navigating the skies: examining the FAA’s remote identification rule for unmanned aircraft systems,Abhishek Phadke; Josh Boyd; F. Antonio Medrano; Michael Starek,2023,Drone Systems and Applications,10.1139/dsa-2023-0029,https://doi.org/10.1139/dsa-2023-0029,,remote_id_broadcast_capacity,crossref,academic_paper,medium,medium,drone remote identification,4,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,medium,2026-05-29T10:02:53+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2026-01-23T15:50:37Z,discovery-20260529T095620Z,candidate,,,
c929935c0a0c,Ethics of Drone Strikes,,2021,,10.3366/edinburgh/9781474483575.001.0001,https://doi.org/10.3366/edinburgh/9781474483575.001.0001,,remote_id_broadcast_capacity,crossref,academic_paper,unknown,medium,drone remote identification,3,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,medium,2026-05-29T10:02:53+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2025-04-01T11:04:51Z,discovery-20260529T095620Z,candidate,,,
9709bfe2b81b,The gender politics of the drone,,2021,Drone imaginaries,10.7765/9781526145949.00013,https://doi.org/10.7765/9781526145949.00013,,remote_id_broadcast_capacity,crossref,academic_paper,medium,medium,drone remote identification,3,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,medium,2026-05-29T10:02:53+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2026-05-05T08:17:04Z,discovery-20260529T095620Z,candidate,,,
8e075374f3ae,Detect and Avoid (DAA) with Broadcast Remote ID (RID),Aashay S. Shah; Wentao Chen; Jason Ho; Samuel Jawhar; Tiantian Lu; Mengjie Xie; Pengfei Yan; Peter J. Burke,2026,IEEE Aerospace and Electronic Systems Magazine,10.1109/maes.2026.3668143,https://doi.org/10.1109/maes.2026.3668143,,remote_id_broadcast_capacity,crossref,academic_paper,medium,medium,broadcast remote ID,2,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,medium,2026-05-29T10:02:58+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2026-05-05T12:29:10Z,discovery-20260529T095620Z,candidate,,,
69d666fddd42,Detect and Avoid (DAA) with Broadcast Remote ID (RID),Aashay S Shah; Wentao Chen; Jason Ho; Samuel Jawhar; Tiantian Lu; Mengjie Xie; Pengfei Yan; Peter Burke,,,10.36227/techrxiv.173933110.04433959/v1,https://doi.org/10.36227/techrxiv.173933110.04433959/v1,,remote_id_broadcast_capacity,crossref,academic_paper,unknown,medium,broadcast remote ID,2,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,low,2026-05-29T10:02:58+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2026-05-16T21:21:37Z,discovery-20260529T095620Z,candidate,,,
771c47a7df8c,Comments on an Efficient ID-Based Broadcast Encryption Scheme,Hung-Yu Chien,2007,IEEE Transactions on Broadcasting,10.1109/tbc.2007.908331,https://doi.org/10.1109/tbc.2007.908331,,remote_id_broadcast_capacity,crossref,academic_paper,top,medium,broadcast remote ID,2,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,medium,2026-05-29T10:02:58+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2023-10-28T23:57:34Z,discovery-20260529T095620Z,candidate,,,
7a5a7ddcd2c4,An ID-Based Broadcast Encryption Scheme for Key Distribution,X. Du; Y. Wang; J. Ge; Y. Wang,2005,IEEE Transactions on Broadcasting,10.1109/tbc.2005.847600,https://doi.org/10.1109/tbc.2005.847600,,remote_id_broadcast_capacity,crossref,academic_paper,top,medium,broadcast remote ID,2,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,medium,2026-05-29T10:02:58+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2025-10-27T15:51:52Z,discovery-20260529T095620Z,candidate,,,
ad305b6bdd4a,Remote control,,2001,Studio and Outside Broadcast Camerawork,10.4324/9780080518084-86,https://doi.org/10.4324/9780080518084-86,,remote_id_broadcast_capacity,crossref,academic_paper,medium,medium,broadcast remote ID,2,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,medium,2026-05-29T10:02:58+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2024-09-08T22:26:10Z,discovery-20260529T095620Z,candidate,,,
05eda2667546,Broadcast-based multiparty remote state preparation protocol,Huantong GENG; Tingting JIA; Wenjie LIU,2013,Journal of Computer Applications,10.3724/sp.j.1087.2013.03385,https://doi.org/10.3724/sp.j.1087.2013.03385,,remote_id_broadcast_capacity,crossref,academic_paper,medium,medium,broadcast remote ID,2,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,medium,2026-05-29T10:02:58+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2022-04-01T04:17:06Z,discovery-20260529T095620Z,candidate,,,
12ad32653253,Routing Switcher Type-Specific Messages for Remote Control of Broadcast Equipment,,,,10.5594/smpte.rp191-1996,https://doi.org/10.5594/smpte.rp191-1996,,remote_id_broadcast_capacity,crossref,academic_paper,unknown,medium,broadcast remote ID,2,high,,auto topic gate,medium,verify parameters from practical sources,metadata only,needs_user_pdf,low,2026-05-29T10:02:58+00:00,2026-05-29T10:03:04+00:00,2026-05-29T10:03:04+00:00,2026-02-18T15:11:02Z,discovery-20260529T095620Z,candidate,,,
